date,price,sma,multiple,percentile,volAdjPercentile
2012-09-05,10.33,,,,
2012-09-06,10.81,,,,
2012-09-07,10.99,,,,
2012-09-08,10.88,,,,
2012-09-09,10.94,,,,
2012-09-10,10.91,,,,
2012-09-11,10.91,,,,
2012-09-12,10.98,,,,
2012-09-13,11.22,,,,
2012-09-14,11.35,,,,
2012-09-15,11.53,,,,
2012-09-16,11.63,,,,
2012-09-17,11.72,,,,
2012-09-18,11.82,,,,
2012-09-19,12.18,,,,
2012-09-20,12.43,,,,
2012-09-21,12.25,,,,
2012-09-22,12.13,,,,
2012-09-23,11.95,,,,
2012-09-24,11.92,,,,
2012-09-25,11.92,,,,
2012-09-26,11.92,,,,
2012-09-27,12.14,,,,
2012-09-28,12.16,,,,
2012-09-29,12.20,,,,
2012-09-30,12.20,,,,
2012-10-01,12.17,,,,
2012-10-02,12.31,,,,
2012-10-03,12.70,,,,
2012-10-04,12.81,,,,
2012-10-05,12.55,,,,
2012-10-06,12.50,,,,
2012-10-07,12.10,,,,
2012-10-08,11.33,,,,
2012-10-09,11.81,,,,
2012-10-10,11.95,,,,
2012-10-11,11.98,,,,
2012-10-12,12.01,,,,
2012-10-13,11.92,,,,
2012-10-14,11.84,,,,
2012-10-15,11.58,,,,
2012-10-16,11.74,,,,
2012-10-17,11.79,,,,
2012-10-18,11.80,,,,
2012-10-19,11.73,,,,
2012-10-20,11.60,,,,
2012-10-21,11.54,,,,
2012-10-22,11.46,,,,
2012-10-23,11.55,,,,
2012-10-24,11.47,,,,
2012-10-25,11.18,,,,
2012-10-26,10.49,,,,
2012-10-27,10.05,,,,
2012-10-28,10.49,,,,
2012-10-29,10.57,,,,
2012-10-30,10.73,,,,
2012-10-31,10.80,,,,
2012-11-01,10.97,,,,
2012-11-02,10.78,,,,
2012-11-03,10.59,,,,
2012-11-04,10.54,,,,
2012-11-05,10.59,,,,
2012-11-06,10.68,,,,
2012-11-07,10.72,,,,
2012-11-08,10.66,,,,
2012-11-09,10.78,,,,
2012-11-10,10.76,,,,
2012-11-11,10.72,,,,
2012-11-12,10.79,,,,
2012-11-13,10.89,,,,
2012-11-14,10.89,,,,
2012-11-15,10.96,,,,
2012-11-16,11.14,,,,
2012-11-17,11.56,,,,
2012-11-18,11.59,,,,
2012-11-19,11.53,,,,
2012-11-20,11.61,,,,
2012-11-21,11.61,,,,
2012-11-22,11.73,,,,
2012-11-23,11.95,,,,
2012-11-24,12.14,,,,
2012-11-25,12.28,,,,
2012-11-26,12.29,,,,
2012-11-27,12.12,,,,
2012-11-28,12.14,,,,
2012-11-29,12.27,,,,
2012-11-30,12.35,,,,
2012-12-01,12.41,,,,
2012-12-02,12.39,,,,
2012-12-03,12.42,,,,
2012-12-04,12.58,,,,
2012-12-05,12.97,,,,
2012-12-06,13.25,,,,
2012-12-07,13.36,,,,
2012-12-08,13.34,,,,
2012-12-09,13.28,,,,
2012-12-10,13.22,,,,
2012-12-11,13.28,,,,
2012-12-12,13.39,,,,
2012-12-13,13.40,,,,
2012-12-14,13.57,,,,
2012-12-15,13.41,,,,
2012-12-16,13.35,,,,
2012-12-17,13.18,,,,
2012-12-18,13.15,,,,
2012-12-19,13.14,,,,
2012-12-20,13.31,,,,
2012-12-21,13.34,,,,
2012-12-22,13.28,,,,
2012-12-23,13.16,,,,
2012-12-24,13.13,,,,
2012-12-25,13.16,,,,
2012-12-26,13.14,,,,
2012-12-27,13.14,,,,
2012-12-28,13.16,,,,
2012-12-29,13.21,,,,
2012-12-30,13.20,,,,
2012-12-31,13.21,8.217029598825834,1.6080341113505299,79.02727740607308,
2013-01-01,13.20,8.240502663622529,1.6020125746899,78.46114256304683,
2013-01-02,13.15,8.263040715372908,1.590902779891629,77.8435409161091,
2013-01-03,13.14,8.285123477929986,1.5855728284147226,77.40607308286155,
2013-01-04,13.18,8.306949200913245,1.586631761633439,77.43180648481729,
2013-01-05,13.15,8.326745624048709,1.5792317556972826,77.0972722593927,
2013-01-06,13.10,8.344634893455101,1.5702038429571792,76.58260422027791,
2013-01-07,13.13,8.363963660578388,1.5692652802451503,76.55687081832218,
2013-01-08,13.25,8.38123991628615,1.5805139572399285,77.12300566134843,
2013-01-09,13.45,8.39885673515982,1.6018879952381682,78.46114256304683,
2013-01-10,13.66,8.418222031963472,1.622530196112996,79.79927946474524,
2013-01-11,13.97,8.436382420091325,1.65572548016169,81.96088522902728,
2013-01-12,14.00,8.455530441400306,1.6563041967165115,81.98661863098302,
2013-01-13,13.93,8.475523782343988,1.6441379805439864,81.29181677817807,
2013-01-14,13.78,8.495914573820396,1.622095000580793,79.79927946474524,
2013-01-15,14.10,8.51555878995434,1.6560210307138368,81.96088522902728,
2013-01-16,14.34,8.534820205479454,1.6801027619531996,82.81008749356666,
2013-01-17,14.72,8.554911719939119,1.7210386051111846,84.0452907874421,
2013-01-18,15.46,8.577554984779301,1.8023055553047862,85.40916109109624,
2013-01-19,15.46,8.602007229832575,1.7975536443190596,85.33196088522902,
2013-01-20,15.53,8.626630517503807,1.8003198830565421,85.40916109109624,
2013-01-21,15.96,8.650139269406397,1.8449847456727937,86.10396294390118,
2013-01-22,16.82,8.67582971841705,1.9384793400181193,87.82810087493567,
2013-01-23,17.30,8.703816400304417,1.988168405892906,88.62583633556356,
2013-01-24,18.12,8.733417047184174,2.0748290301863688,89.34637159032424,
2013-01-25,17.07,8.764995433789958,1.9474640937158028,88.05970149253731,
2013-01-26,17.08,8.794582952815833,1.9417887481241483,87.93103448275862,
2013-01-27,17.34,8.825330859969565,1.965034921466177,88.41996911991765,
2013-01-28,17.79,8.858387366818878,2.008728731921807,88.75450334534224,
2013-01-29,18.92,8.891905821917813,2.127527906463766,89.68090581574884,
2013-01-30,19.16,8.928785197869107,2.145985287140687,89.83530622748327,
2013-01-31,19.82,8.965768645357691,2.211056321948354,90.3242408646423,
2013-02-01,20.60,9.005173706240493,2.2880519829702974,91.09624292331446,
2013-02-02,20.13,9.045080669710813,2.225012401941364,90.50437467833248,
2013-02-03,19.97,9.083299657534253,2.1981885777591645,90.19557385486361,
2013-02-04,20.48,9.120718987823444,2.2457415698393017,90.58157488419968,
2013-02-05,20.31,9.160592656012183,2.2171736876292543,90.40144107050952,
2013-02-06,20.70,9.201000190258757,2.249430872830668,90.60730828615543,
2013-02-07,21.10,9.242186263318118,2.2826639665647064,91.04477611940298,
2013-02-08,22.16,9.28439649923897,2.386291643144907,92.09984559958826,
2013-02-09,22.65,9.329239535768648,2.428267470465629,92.51158003088008,
2013-02-10,23.36,9.375187404870628,2.491683524946276,92.9233144621719,
2013-02-11,23.58,9.423508371385088,2.502429640565022,92.97478126608337,
2013-02-12,24.44,9.4729394977169,2.580339796709243,93.36078229541945,
2013-02-13,25.58,9.524491057838665,2.6856203141284873,94.00411734431292,
2013-02-14,25.73,9.580005898021312,2.6863022779539243,94.00411734431292,
2013-02-15,27.14,9.637138888888895,2.8160732351983206,95.00772002058672,
2013-02-16,27.24,9.698892313546427,2.8083318643810986,94.98198661863098,
2013-02-17,27.15,9.760681316590567,2.7819807754222174,94.75038600102934,
2013-02-18,26.72,9.822896689497721,2.7199277656060343,94.23571796191456,
2013-02-19,27.54,9.884272070015223,2.7860830400771563,94.80185280494081,
2013-02-20,29.45,9.947486491628618,2.960868001100679,96.34585692228512,
2013-02-21,29.86,10.015983257229836,2.9811864818499383,96.55172413793103,
2013-02-22,30.42,10.085444634703201,3.0158148138233676,96.80905815748841,
2013-02-23,29.55,10.155972792998481,2.90952214820316,95.83118888317036,
2013-02-24,29.67,10.222950342465756,2.9026600938025076,95.75398867730314,
2013-02-25,29.88,10.290531012176563,2.903727975011237,95.75398867730314,
2013-02-26,30.71,10.358719748858451,2.9643101732448387,96.3973237261966,
2013-02-27,31.14,10.429159246575347,2.9857126050162917,96.57745753988677,
2013-02-28,32.55,10.500689878234402,3.0993267891763128,97.22079258878024,
2013-03-01,33.96,10.57623953576865,3.211279753453554,97.94132784354092,
2013-03-02,34.26,10.655560502283107,3.2150271831619244,97.9927946474524,
2013-03-03,34.16,10.736165334855409,3.1821508105232894,97.70972722593928,
2013-03-04,34.80,10.816632800608831,3.217164669482925,97.9927946474524,
2013-03-05,38.48,10.899139840182656,3.5307577282701708,98.91919711785899,
2013-03-06,44.73,10.991146499238972,4.069942415600654,100,
2013-03-07,43.16,11.099985920852363,3.8878490254094458,100,
2013-03-08,42.74,11.204466894977175,3.814134810945796,100,
2013-03-09,44.13,11.307995053272455,3.902444176580522,100,
2013-03-10,46.21,11.415161910197874,4.047851039127226,100,
2013-03-11,46.76,11.52824162861492,4.056095828327622,100,
2013-03-12,45.13,11.642817161339426,3.8761977007564057,100,
2013-03-13,45.78,11.75279547184171,3.895562558685921,100,
2013-03-14,47.30,11.864419140030444,3.986622334821861,100,
2013-03-15,47.15,11.97935654490107,3.936076740844351,100,
2013-03-16,46.83,12.093978310502287,3.872553938075337,100,
2013-03-17,46.92,12.20765639269407,3.843660226332619,100,
2013-03-18,47.19,12.321597983257233,3.8295616776786514,100,
2013-03-19,52.80,12.436158485540336,4.245935355471289,100,
2013-03-20,60.44,12.566568302891936,4.809210941372901,100,
2013-03-21,67.93,12.718712328767126,5.340802059526137,100,
2013-03-22,72.39,12.891517503805177,5.6153472390550485,100,
2013-03-23,65.97,13.076531963470323,5.044793448451198,100,
2013-03-24,66.53,13.244131088280067,5.0233466180340365,100,
2013-03-25,71.58,13.413349124809749,5.336630148613133,100,
2013-03-26,77.76,13.596645547945212,5.7191342815006525,100,
2013-03-27,84.55,13.797072678843232,6.1281014516044365,100,
2013-03-28,92.69,14.015792047184176,6.613269376521259,100,
2013-03-29,90.16,14.256580479452062,6.324394285225994,100,
2013-03-30,91.98,14.490339421613399,6.347873886585643,100,
2013-03-31,93.49,14.729063546423141,6.347328738087822,100,
2013-04-01,97.43,14.971799086757997,6.507451998541753,100,
2013-04-02,106.38,15.225404109589046,6.98676036670867,100,
2013-04-03,128.43,15.503457762557085,8.28398085054281,100,
2013-04-04,130.99,15.84166856925419,8.26898024483866,100,
2013-04-05,137.66,16.186999048706248,8.504261463660528,100,
2013-04-06,142.27,16.550537100456626,8.596263487657602,100,
2013-04-07,147.39,16.926776636225274,8.707423408405013,100,
2013-04-08,176.84,17.317147450532733,10.212088140744616,100,
2013-04-09,199.93,17.788645738203964,11.239203437727202,100,
2013-04-10,223.29,18.32341533485541,12.185819578547212,100,
2013-04-11,139.28,18.92201122526637,7.360589269273997,100,
2013-04-12,72.27,19.290375761035016,3.746596996564214,100,
2013-04-13,103.24,19.47511035007611,5.3009469996340375,100,
2013-04-14,96.23,19.74454737442923,4.8737259995898325,100,
2013-04-15,94.03,19.994574771689503,4.70274789627342,100,
2013-04-16,67.33,20.238626712328774,3.326569993621198,98.50746268656717,
2013-04-17,78.59,20.409486681887373,3.850459543772833,100,
2013-04-18,92.15,20.611142884322682,4.471037582032307,100,
2013-04-19,113.93,20.84968664383562,5.464270772003054,100,
2013-04-20,119.16,21.147744101978695,5.63457787915837,100,
2013-04-21,123.19,21.460134703196353,5.740456615301379,100,
2013-04-22,120.17,21.783121194824968,5.516784151498324,100,
2013-04-23,126.55,22.098070205479456,5.726643847226032,100,
2013-04-24,143.85,22.430599124809746,6.413083518417864,100,
2013-04-25,152.17,22.81074809741249,6.670767994259424,100,
2013-04-26,135.36,23.213651636225276,5.830884051860489,100,
2013-04-27,135.55,23.570539383561652,5.750937902925943,100,
2013-04-28,132.12,23.928109779299852,5.521402957846881,100,
2013-04-29,138.44,24.27640201674277,5.702743068674411,100,
2013-04-30,142.41,24.642272260273977,5.778997869383392,100,
2013-05-01,132.23,25.018917427701673,5.285372795912496,100,
2013-05-02,113.86,25.367613394216136,4.488227695316395,100,
2013-05-03,96.81,25.66563603500761,3.772118458798044,100,
2013-05-04,101.38,25.91692636986301,3.911911496577598,100,
2013-05-05,113.79,26.180715563165908,4.346328874222716,100,
2013-05-06,119.66,26.47854318873668,4.5190337588683835,100,
2013-05-07,108.34,26.792492009132417,4.043610528682807,100,
2013-05-08,112.39,27.075501331811264,4.150905493675076,100,
2013-05-09,111.95,27.369573820395736,4.090361766974517,100,
2013-05-10,114.16,27.66248173515982,4.126886793763517,100,
2013-05-11,116.56,27.961523592085236,4.168761769067203,100,
2013-05-12,115.30,28.267371385083717,4.078991270194812,100,
2013-05-13,115.64,28.56968683409437,4.0475811188101725,100,
2013-05-14,116.49,28.872978691019785,4.034710047372242,100,
2013-05-15,110.07,29.178649353120246,3.7722002482463473,100,
2013-05-16,110.15,29.466611111111114,3.738181067460533,100,
2013-05-17,114.01,29.754718797564692,3.831735833159803,100,
2013-05-18,117.27,30.05330612633181,3.9021081243787186,100,
2013-05-19,118.25,30.360789573820398,3.89476219872486,100,
2013-05-20,116.98,30.670879566210047,3.813975593969765,100,
2013-05-21,117.86,30.977516171993916,3.8048115432078764,100,
2013-05-22,117.96,31.286612442922376,3.7703493322754564,100,
2013-05-23,119.84,31.5959098173516,3.7928410538466912,100,
2013-05-24,124.89,31.91037709284627,3.913860917857231,100,
2013-05-25,128.71,32.238627853881276,3.992322950971798,100,
2013-05-26,129.26,32.57727644596651,3.967649307569321,100,
2013-05-27,129.99,32.91747431506849,3.949008591749195,100,
2013-05-28,125.96,33.2597342085236,3.787237120124641,100,
2013-05-29,126.95,33.590928462709286,3.779331379331597,100,
2013-05-30,129.71,33.92485540334856,3.8235833976785467,100,
2013-05-31,127.53,34.26625799086758,3.7217187541746832,100,
2013-06-01,128.12,34.601587899543375,3.7028286208128294,100,
2013-06-02,125.14,34.93840525114155,3.581672253417405,98.94493051981472,
2013-06-03,120.09,35.26699467275495,3.4052613342216493,98.63612969634585,
2013-06-04,121.68,35.58178348554034,3.419862068356318,98.68759650025734,
2013-06-05,120.55,35.90093873668189,3.357816097349818,98.58466289243438,
2013-06-06,120.46,36.21662081430746,3.3261163448152584,98.50746268656717,
2013-06-07,115.84,36.53181506849315,3.1709898254904068,97.68399382398353,
2013-06-08,109.78,36.83429452054795,2.9803351223525363,96.55172413793103,
2013-06-09,101.43,37.119831240487066,2.7324866804301107,94.31291816778177,
2013-06-10,102.06,37.38239573820396,2.7301713870071436,94.28718476582604,
2013-06-11,105.53,37.64693569254186,2.8030594065887753,94.90478641276377,
2013-06-12,107.88,37.92108047945206,2.8449032620263153,95.21358723623263,
2013-06-13,107.36,38.20139783105023,2.810397451578268,94.98198661863098,
2013-06-14,100.90,38.47953729071537,2.6222757714313847,93.61811631497685,
2013-06-15,99.48,38.73997412480975,2.5677736848927126,93.30931549150799,
2013-06-16,99.99,38.99634284627093,2.5641756360695287,93.28358208955224,
2013-06-17,99.85,39.25287480974125,2.543835265727902,93.18064848172929,
2013-06-18,103.20,39.508913242009136,2.6119967447763157,93.48944930519815,
2013-06-19,105.24,39.77470110350077,2.6458680566137183,93.84971693257849,
2013-06-20,105.98,40.04576997716895,2.6463972087266368,93.84971693257849,
2013-06-21,102.24,40.318356735159824,2.535833136047445,93.15491507977355,
2013-06-22,100.78,40.58022127092847,2.4834245233370273,92.76891405043747,
2013-06-23,100.18,40.83817256468798,2.4531667538142603,92.64024704065878,
2013-06-24,99.38,41.094674467275496,2.4184229913950825,92.40864642305712,
2013-06-25,99.61,41.349378995433796,2.4090009781149173,92.35717961914564,
2013-06-26,98.54,41.60512633181126,2.368378018631939,91.89397838394235,
2013-06-27,98.21,41.85780517503805,2.3463117075212025,91.66237776634071,
2013-06-28,93.12,42.10923363774734,2.211485469777243,90.3242408646423,
2013-06-29,89.98,42.34661149162862,2.124933892710367,89.68090581574884,
2013-06-30,88.98,42.57526084474886,2.0898808476283586,89.42357179619145,
2013-07-01,88.66,42.80104680365297,2.071520920869665,89.3206381883685,67.29284611425629
2013-07-02,85.33,43.025903158295286,1.9832820170225303,88.57436953165208,65.90324240864642
2013-07-03,86.26,43.24165563165906,1.9947763168532062,88.70303654143078,66.18630983015954
2013-07-04,77.72,43.45997203196347,1.7883841467462758,85.1775604734946,62.09469891919712
2013-07-05,74.93,43.65514973363775,1.7164784786492555,83.94235717961914,59.881626351003604
2013-07-06,67.34,43.84245452815829,1.536020676566248,74.72979927946474,53.39680905815749
2013-07-07,66.56,44.00893797564688,1.5124516053016723,73.54606278950078,52.29027277406073
2013-07-08,73.44,44.173229642313544,1.662435359232718,82.26968605249614,58.23468862583634
2013-07-09,73.60,44.356152207001514,1.6593667696086114,82.19248584662893,58.106021616057646
2013-07-10,76.01,44.539235350076105,1.7066927860165166,83.76222336592897,59.13535769428718
2013-07-11,85.59,44.72829109589041,1.913518282965242,87.36489963973237,63.84457025218734
2013-07-12,91.82,44.94334798325723,2.043047369837581,89.1147709727226,66.46937725167267
2013-07-13,89.08,45.175348554033484,1.9719149336035562,88.47143592382913,65.02830674215132
2013-07-14,91.68,45.398825342465756,2.019472221474159,88.90890375707669,65.9547092125579
2013-07-15,91.61,45.629298325722985,2.0076860463995327,88.75450334534224,65.67164179104478
2013-07-16,93.03,45.859703196347034,2.0286600984240697,88.9861039629439,66.18630983015954
2013-07-17,91.43,46.09367979452054,1.9835977481518725,88.57436953165208,65.28564076170869
2013-07-18,85.47,46.321748668188725,1.845127102198211,86.10396294390118,62.78950077200206
2013-07-19,84.60,46.53198687214611,1.8182101440890721,85.71796191456511,62.24909933093154
2013-07-20,86.25,46.739074771689495,1.8453718359539637,86.12969634585693,62.78950077200206
2013-07-21,85.33,46.952470319634706,1.8173815983409891,85.69222851260938,62.120432321152855
2013-07-22,86.07,47.162542808219186,1.8249681582878756,85.74369531652084,62.300566134843024
2013-07-23,86.28,47.37440867579909,1.8211631593800053,85.71796191456511,62.197632527020076
2013-07-24,87.34,47.58708885083714,1.835430153156791,85.94956253216675,62.48069994853319
2013-07-25,88.75,47.802924467275496,1.8566724941851345,86.25836335563561,62.86670097786927
2013-07-26,90.16,48.02272298325723,1.877516863291094,86.515697375193,63.22696860524961
2013-07-27,89.25,48.24629851598174,1.8498439827552,86.18116314976841,62.76376737004632
2013-07-28,88.95,48.466717465753426,1.835355996997532,85.94956253216675,62.45496654657746
2013-07-29,92.56,48.686196727549465,1.9011349006319593,87.00463201235203,63.53576942871848
2013-07-30,93.68,48.915736872146105,1.9152223778976802,87.41636644364384,63.6901698404529
2013-07-31,98.20,49.14853938356164,1.9980671768687046,88.72876994338652,65.31137416366444
2013-08-01,97.79,49.39254794520548,1.9797661491957217,88.57436953165208,64.9511065362841
2013-08-02,96.86,49.63491438356163,1.9513943535428848,88.16263510036026,64.43643849716932
2013-08-03,96.19,49.87422241248096,1.9287226349336402,87.67370046320123,64.07617086978898
2013-08-04,96.09,50.109037861491615,1.9175460753105078,87.46783324755533,63.793103448275865
2013-08-05,97.19,50.34232876712327,1.9305531557001974,87.67370046320123,64.12763767370046
2013-08-06,98.12,50.57962499999998,1.93981546697685,87.87956767884715,64.33350488934637
2013-08-07,97.67,50.81915277777777,1.9219541844869847,87.54503345342253,63.84457025218734
2013-08-08,96.01,51.057221651445964,1.8804500607376184,86.59289758106021,63.22696860524961
2013-08-09,93.77,51.29046917808218,1.8283015528451594,85.76942871847658,62.300566134843024
2013-08-10,92.93,51.51690239726027,1.8037944529584076,85.43489449305198,61.58003088008235
2013-08-11,93.67,51.7409315068493,1.81037226223541,85.53782810087493,61.73443129181678
2013-08-12,94.12,51.96655251141551,1.8112037327897221,85.53782810087493,61.76016469377251
2013-08-13,95.52,52.19309151445966,1.8300354618172336,85.79516212043232,62.300566134843024
2013-08-14,98.63,52.42291914003044,1.881450188755243,86.59289758106021,63.22696860524961
2013-08-15,98.89,52.66044786910197,1.8778166663616151,86.515697375193,63.22696860524961
2013-08-16,97.82,52.89746518264839,1.8492760201480662,86.15542974781266,62.738033968090576
2013-08-17,98.38,53.129250951293756,1.8518047636356554,86.18116314976841,62.76376737004632
2013-08-18,99.07,53.35983028919328,1.856611456320282,86.25836335563561,62.84096757591353
2013-08-19,101.21,53.59779889649923,1.8882395955577465,86.77303139475039,63.329902213072565
2013-08-20,103.38,53.84671518264838,1.9198684777790105,87.51930005146681,63.84457025218734
2013-08-21,106.57,54.10460958904108,1.9697887774679463,88.47143592382913,64.77097272259392
2013-08-22,111.70,54.369166286149145,2.054507777663986,89.19197117858981,66.46937725167267
2013-08-23,108.58,54.64769463470318,1.9869611691408544,88.60010293360783,65.18270715388574
2013-08-24,107.98,54.91781278538812,1.9661982165517957,88.41996911991765,64.74523932063819
2013-08-25,110.48,55.1861657153729,2.0019019302131293,88.75450334534224,65.46577457539887
2013-08-26,112.34,55.46043930745813,2.0255316474727842,88.96037056098817,65.9547092125579
2013-08-27,115.81,55.73930821917807,2.0777876178340597,89.34637159032424,66.9583118888317
2013-08-28,118.34,56.02631716133941,2.112210493136952,89.60370560988163,67.29284611425629
2013-08-29,118.56,56.32060331050227,2.1050232701155744,89.47503860010293,67.24137931034483
2013-08-30,119.82,56.61557439117198,2.1162978200809244,89.65517241379311,67.37004632012352
2013-08-31,126.73,56.91426350837138,2.2267692269603825,90.50437467833248,68.7596500257334
2013-09-01,130.41,57.23275152207001,2.278504282537559,91.01904271744725,69.50591868244982
2013-09-02,130.71,57.5625058980213,2.270797209721042,90.94184251158003,69.45445187853835
2013-09-03,129.74,57.89341476407915,2.2410316052512766,90.58157488419968,69.01698404529078
2013-09-04,129.00,58.220921993911716,2.2157806377603735,90.37570766855379,68.7596500257334
2013-09-05,121.43,58.54598173515981,2.0740475977850865,89.34637159032424,67.03551209469893
2013-09-06,122.31,58.8503694824962,2.078390141869161,89.34637159032424,67.11271230056613
2013-09-07,118.36,59.15585901826484,2.000785660265713,88.72876994338652,65.85177560473494
2013-09-08,119.18,59.450023401826485,2.0046366279610752,88.75450334534224,65.9547092125579
2013-09-09,118.71,59.746718036529685,1.9869408453843782,88.60010293360783,65.56870818322183
2013-09-10,122.39,60.041992770167425,2.0383326720022565,89.06330416881111,66.64951106536284
2013-09-11,122.45,60.34739478691021,2.0291230814362753,88.9861039629439,66.46937725167267
2013-09-12,126.46,60.65300133181128,2.0849510970587644,89.42357179619145,67.29284611425629
2013-09-13,127.57,60.96938679604263,2.0923342030662098,89.42357179619145,67.37004632012352
2013-09-14,126.84,61.28814935312025,2.06959531337536,89.29490478641277,67.13844570252188
2013-09-15,124.56,61.60457781582954,2.021994170540603,88.93463715903242,66.46937725167267
2013-09-16,125.73,61.91425399543379,2.030701605631436,89.01183736489963,66.64951106536284
2013-09-17,126.53,62.22684303652969,2.033328909432414,89.01183736489963,66.70097786927431
2013-09-18,127.27,62.541378995433796,2.0349149784206184,89.01183736489963,66.75244467318579
2013-09-19,126.56,62.85765810502283,2.0134678703514526,88.8574369531652,66.46937725167267
2013-09-20,124.24,63.17103633942162,1.9666856306885458,88.41996911991765,65.46577457539887
2013-09-21,123.27,63.477367199391175,1.9419038609028316,87.93103448275862,64.97683993823983
2013-09-22,123.14,63.781535007610344,1.9306103506598589,87.67370046320123,64.84817292846114
2013-09-23,123.20,64.08565715372906,1.9224378732500151,87.54503345342253,64.71950591868246
2013-09-24,122.78,64.39045890410958,1.9067535501486406,87.21049922799794,64.41070509521359
2013-09-25,124.29,64.69417066210045,1.921192114892785,87.54503345342253,64.71950591868246
2013-09-26,124.09,65.00203671993911,1.909030994096735,87.21049922799794,64.43643849716932
2013-09-27,125.34,65.30936244292236,1.9192352074685017,87.51930005146681,64.71950591868246
2013-09-28,126.42,65.61950722983256,1.9266289824707514,87.6479670612455,64.84817292846114
2013-09-29,127.32,65.93257305936072,1.930996314081815,87.67370046320123,64.89963973237262
2013-09-30,126.39,66.24796974885844,1.9078593054956752,87.21049922799794,64.46217189912507
2013-10-01,126.84,66.56081868340944,1.9056318593371226,87.1847658260422,64.43643849716932
2013-10-02,124.37,66.87498230593606,1.8596931192519384,86.28409675759136,63.53576942871848
2013-10-03,110.14,67.1819849695586,1.639400718724671,81.00874935666495,58.054554812146165
2013-10-04,120.00,67.44894425418569,1.7791636275446412,84.97169325784868,61.940298507462686
2013-10-05,121.77,67.7426293759513,1.7975879362096767,85.35769428718477,62.48069994853319
2013-10-06,121.72,68.04187671232876,1.7889544693053543,85.20329387545034,62.300566134843024
2013-10-07,122.98,68.34111967275494,1.799510399367707,85.3834276891405,62.50643335048893
2013-10-08,123.58,68.64491381278538,1.800329629071576,85.40916109109624,62.583633556356155
2013-10-09,124.98,68.95245433789952,1.8125160555287452,85.53782810087493,62.78950077200206
2013-10-10,125.89,69.2624908675799,1.8176354438945135,85.69222851260938,62.89243437982501
2013-10-11,126.62,69.5746601978691,1.8199064808925665,85.71796191456511,62.89243437982501
2013-10-12,127.26,69.88873477929982,1.8208694761860431,85.71796191456511,62.91816778178075
2013-10-13,128.40,70.20449296042617,1.8289160648503975,85.79516212043232,63.1497683993824
2013-10-14,134.70,70.52360863774732,1.9100282293443915,87.26196603190942,64.66803911477098
2013-10-15,136.33,70.86022050989344,1.9238883508518554,87.54503345342253,64.89963973237262
2013-10-16,143.73,71.20198630136984,2.018585423422401,88.88317035512094,66.77817807514154
2013-10-17,140.96,71.56358504566207,1.9697304450619717,88.47143592382913,65.85177560473494
2013-10-18,146.26,71.91747812024352,2.0337738851790754,89.01183736489963,67.03551209469893
2013-10-19,159.89,72.28587081430744,2.211875700049875,90.34997426659804,69.37725167267112
2013-10-20,165.09,72.6917851978691,2.2710985551387015,90.94184251158003,70.12352032938755
2013-10-21,171.62,73.11230232115678,2.3473525217186304,91.68811116829644,71.25579001544004
2013-10-22,187.08,73.55086891171993,2.5434975969879225,93.18064848172929,74.08646423057128
2013-10-23,192.71,74.03202340182648,2.6031002385519453,93.43798250128667,75.24446731857951
2013-10-24,195.50,74.52836453576865,2.6230989905051927,93.61811631497685,75.57900154400411
2013-10-25,182.96,75.03253691019786,2.438356993447799,92.53731343283582,72.64539372104993
2013-10-26,182.50,75.50316419330288,2.4170887296192243,92.40864642305712,72.41379310344827
2013-10-27,182.86,75.97441305175037,2.406907739494078,92.35717961914564,72.33659289758107
2013-10-28,194.55,76.44787766362252,2.544842103188337,93.18064848172929,74.39526505404015
2013-10-29,197.71,76.95214022070014,2.569261079962852,93.3350488934637,75.09006690684508
2013-10-30,202.72,77.46485083713848,2.6169413615527546,93.54091610910963,75.93926917138447
2013-10-31,200.02,77.99085273972601,2.5646410398175292,93.28358208955224,75.11580030880083
2013-11-01,202.86,78.50926445966513,2.5838802982403077,93.38651569737519,75.47606793618117
2013-11-02,203.96,79.03497754946726,2.5806866809221205,93.36078229541945,75.47606793618117
2013-11-03,204.79,79.56424410197869,2.5738468688658442,93.3350488934637,75.45033453422543
2013-11-04,213.80,80.09629318873667,2.66926626466402,93.97838394235718,76.71127123005661
2013-11-05,233.04,80.65315525114154,2.889435417717708,95.57385486361298,79.1044776119403
2013-11-06,251.38,81.26261377473362,3.0934248849478463,97.22079258878024,81.03448275862068
2013-11-07,276.99,81.92207172754945,3.3811731379857646,98.63612969634585,83.5820895522388
2013-11-08,306.61,82.65157458143072,3.7096297035337575,100,85.53782810087493
2013-11-09,338.87,83.46238584474885,4.060134020761911,100,87.54503345342253
2013-11-10,311.69,84.36125342465752,3.6946998916659832,100,85.46062789500772
2013-11-11,327.07,85.18572773972602,3.8395483715483034,100,86.54143077714875
2013-11-12,346.96,86.05244863013698,4.031956414319992,100,87.44209984559959
2013-11-13,368.16,86.97345224505327,4.232983890129091,100,88.3942357179619
2013-11-14,406.54,87.95225951293759,4.62226612768486,100,89.93823983530623
2013-11-15,420.16,89.03623230593608,4.7190027176633995,100,90.34997426659804
2013-11-16,426.85,90.15734436834094,4.73454064227076,100,90.37570766855379
2013-11-17,451.63,91.29629756468796,4.946893440399936,100,90.81317550180134
2013-11-18,507.63,92.5019853500761,5.4877973792306305,100,91.94544518785384
